"Var1","Freq","predicted_word","score"
"nutshell",24,"nutshell",2.52481286139672e-06
"nz",24,"nz",2.52481286139672e-06
"optimist",24,"optimist",2.52481286139672e-06
"padded",24,"padded",2.52481286139672e-06
"pairings",24,"pairings",2.52481286139672e-06
"paradox",24,"paradox",2.52481286139672e-06
"paraphernalia",24,"paraphernalia",2.52481286139672e-06
"perfected",24,"perfected",2.52481286139672e-06
"persistence",24,"persistence",2.52481286139672e-06
"philanthropic",24,"philanthropic",2.52481286139672e-06
"plums",24,"plums",2.52481286139672e-06
"pluto",24,"pluto",2.52481286139672e-06
"pokemon",24,"pokemon",2.52481286139672e-06
"polled",24,"polled",2.52481286139672e-06
"pooh",24,"pooh",2.52481286139672e-06
"porridge",24,"porridge",2.52481286139672e-06
"pouguese",24,"pouguese",2.52481286139672e-06
"precautions",24,"precautions",2.52481286139672e-06
"pregame",24,"pregame",2.52481286139672e-06
"presume",24,"presume",2.52481286139672e-06
"pretentious",24,"pretentious",2.52481286139672e-06
"printable",24,"printable",2.52481286139672e-06
"procrastinate",24,"procrastinate",2.52481286139672e-06
"prohibiting",24,"prohibiting",2.52481286139672e-06
"propel",24,"propel",2.52481286139672e-06
"punctuated",24,"punctuated",2.52481286139672e-06
"puttin",24,"puttin",2.52481286139672e-06
"qatar",24,"qatar",2.52481286139672e-06
"quee",24,"quee",2.52481286139672e-06
"quinnipiac",24,"quinnipiac",2.52481286139672e-06
"raiding",24,"raiding",2.52481286139672e-06
"rampage",24,"rampage",2.52481286139672e-06
"rawlings",24,"rawlings",2.52481286139672e-06
"receptive",24,"receptive",2.52481286139672e-06
"refine",24,"refine",2.52481286139672e-06
"reliability",24,"reliability",2.52481286139672e-06
"replica",24,"replica",2.52481286139672e-06
"retains",24,"retains",2.52481286139672e-06
"revel",24,"revel",2.52481286139672e-06
"reverb",24,"reverb",2.52481286139672e-06
"reverence",24,"reverence",2.52481286139672e-06
"riddled",24,"riddled",2.52481286139672e-06
"ridley",24,"ridley",2.52481286139672e-06
"riesling",24,"riesling",2.52481286139672e-06
"robberies",24,"robberies",2.52481286139672e-06
"roi",24,"roi",2.52481286139672e-06
"rollin",24,"rollin",2.52481286139672e-06
"rooster",24,"rooster",2.52481286139672e-06
"roundtable",24,"roundtable",2.52481286139672e-06
"scandals",24,"scandals",2.52481286139672e-06
"screwing",24,"screwing",2.52481286139672e-06
"scripted",24,"scripted",2.52481286139672e-06
"sdsu",24,"sdsu",2.52481286139672e-06
"seasonings",24,"seasonings",2.52481286139672e-06
"seinfeld",24,"seinfeld",2.52481286139672e-06
"semblance",24,"semblance",2.52481286139672e-06
"seneca",24,"seneca",2.52481286139672e-06
"settlements",24,"settlements",2.52481286139672e-06
"shecould",24,"shecould",2.52481286139672e-06
"shiless",24,"shiless",2.52481286139672e-06
"shocker",24,"shocker",2.52481286139672e-06
"shouldve",24,"shouldve",2.52481286139672e-06
"sid",24,"sid",2.52481286139672e-06
"sighs",24,"sighs",2.52481286139672e-06
"sizzling",24,"sizzling",2.52481286139672e-06
"slacking",24,"slacking",2.52481286139672e-06
"slaps",24,"slaps",2.52481286139672e-06
"slasher",24,"slasher",2.52481286139672e-06
"snagged",24,"snagged",2.52481286139672e-06
"snowfall",24,"snowfall",2.52481286139672e-06
"somber",24,"somber",2.52481286139672e-06
"souvenir",24,"souvenir",2.52481286139672e-06
"spans",24,"spans",2.52481286139672e-06
"specialize",24,"specialize",2.52481286139672e-06
"spies",24,"spies",2.52481286139672e-06
"spitting",24,"spitting",2.52481286139672e-06
"squarely",24,"squarely",2.52481286139672e-06
"squid",24,"squid",2.52481286139672e-06
"stalked",24,"stalked",2.52481286139672e-06
"starvation",24,"starvation",2.52481286139672e-06
"steered",24,"steered",2.52481286139672e-06
"stepfather",24,"stepfather",2.52481286139672e-06
"storefront",24,"storefront",2.52481286139672e-06
"strategically",24,"strategically",2.52481286139672e-06
"streep",24,"streep",2.52481286139672e-06
"strep",24,"strep",2.52481286139672e-06
"successive",24,"successive",2.52481286139672e-06
"sugary",24,"sugary",2.52481286139672e-06
"suppression",24,"suppression",2.52481286139672e-06
"susie",24,"susie",2.52481286139672e-06
"swarm",24,"swarm",2.52481286139672e-06
"sweatpants",24,"sweatpants",2.52481286139672e-06
"sweetened",24,"sweetened",2.52481286139672e-06
"tailgate",24,"tailgate",2.52481286139672e-06
"takeaway",24,"takeaway",2.52481286139672e-06
"tarantino",24,"tarantino",2.52481286139672e-06
"tastings",24,"tastings",2.52481286139672e-06
"tcu",24,"tcu",2.52481286139672e-06
"telescope",24,"telescope",2.52481286139672e-06
"termed",24,"termed",2.52481286139672e-06
"textile",24,"textile",2.52481286139672e-06
"thatlet",24,"thatlet",2.52481286139672e-06
"thickened",24,"thickened",2.52481286139672e-06
"thts",24,"thts",2.52481286139672e-06
"tiara",24,"tiara",2.52481286139672e-06
"toothpick",24,"toothpick",2.52481286139672e-06
"tracker",24,"tracker",2.52481286139672e-06
"transpoing",24,"transpoing",2.52481286139672e-06
"treacherous",24,"treacherous",2.52481286139672e-06
"treasured",24,"treasured",2.52481286139672e-06
"tripod",24,"tripod",2.52481286139672e-06
"trolling",24,"trolling",2.52481286139672e-06
"tulips",24,"tulips",2.52481286139672e-06
"unbearable",24,"unbearable",2.52481286139672e-06
"uncles",24,"uncles",2.52481286139672e-06
"undo",24,"undo",2.52481286139672e-06
"unfolding",24,"unfolding",2.52481286139672e-06
"unload",24,"unload",2.52481286139672e-06
"usd",24,"usd",2.52481286139672e-06
"uv",24,"uv",2.52481286139672e-06
"vantage",24,"vantage",2.52481286139672e-06
"vcu",24,"vcu",2.52481286139672e-06
"vegetation",24,"vegetation",2.52481286139672e-06
"velocity",24,"velocity",2.52481286139672e-06
"vick",24,"vick",2.52481286139672e-06
"viewpoint",24,"viewpoint",2.52481286139672e-06
"waistband",24,"waistband",2.52481286139672e-06
"walkway",24,"walkway",2.52481286139672e-06
"warmest",24,"warmest",2.52481286139672e-06
"wasabi",24,"wasabi",2.52481286139672e-06
"washes",24,"washes",2.52481286139672e-06
"waterfalls",24,"waterfalls",2.52481286139672e-06
"weds",24,"weds",2.52481286139672e-06
"whisked",24,"whisked",2.52481286139672e-06
"whistling",24,"whistling",2.52481286139672e-06
"widening",24,"widening",2.52481286139672e-06
"wills",24,"wills",2.52481286139672e-06
"workings",24,"workings",2.52481286139672e-06
"wrenching",24,"wrenching",2.52481286139672e-06
"yanked",24,"yanked",2.52481286139672e-06
"yorkshire",24,"yorkshire",2.52481286139672e-06
"youngstown",24,"youngstown",2.52481286139672e-06
"yousaign",24,"yousaign",2.52481286139672e-06
"yousauppo",24,"yousauppo",2.52481286139672e-06
"abel",23,"abel",2.41961232550519e-06
"absorption",23,"absorption",2.41961232550519e-06
"accessed",23,"accessed",2.41961232550519e-06
"acorn",23,"acorn",2.41961232550519e-06
"acura",23,"acura",2.41961232550519e-06
"ado",23,"ado",2.41961232550519e-06
"adorned",23,"adorned",2.41961232550519e-06
"affinity",23,"affinity",2.41961232550519e-06
"affirmative",23,"affirmative",2.41961232550519e-06
"afro",23,"afro",2.41961232550519e-06
"ailments",23,"ailments",2.41961232550519e-06
"alternatively",23,"alternatively",2.41961232550519e-06
"altman",23,"altman",2.41961232550519e-06
"amare",23,"amare",2.41961232550519e-06
"amassed",23,"amassed",2.41961232550519e-06
"amazo",23,"amazo",2.41961232550519e-06
"amr",23,"amr",2.41961232550519e-06
"anew",23,"anew",2.41961232550519e-06
"anomaly",23,"anomaly",2.41961232550519e-06
"antioxidants",23,"antioxidants",2.41961232550519e-06
"apparatus",23,"apparatus",2.41961232550519e-06
"apron",23,"apron",2.41961232550519e-06
"archer",23,"archer",2.41961232550519e-06
"archie",23,"archie",2.41961232550519e-06
"archival",23,"archival",2.41961232550519e-06
"arelooking",23,"arelooking",2.41961232550519e-06
"areon",23,"areon",2.41961232550519e-06
"arises",23,"arises",2.41961232550519e-06
"asphalt",23,"asphalt",2.41961232550519e-06
"aspirin",23,"aspirin",2.41961232550519e-06
"asseing",23,"asseing",2.41961232550519e-06
"atrocities",23,"atrocities",2.41961232550519e-06
"aura",23,"aura",2.41961232550519e-06
"authoritarian",23,"authoritarian",2.41961232550519e-06
"autocorrect",23,"autocorrect",2.41961232550519e-06
"backside",23,"backside",2.41961232550519e-06
"balfour",23,"balfour",2.41961232550519e-06
"bearer",23,"bearer",2.41961232550519e-06
"bigs",23,"bigs",2.41961232550519e-06
"biologist",23,"biologist",2.41961232550519e-06
"blasphemy",23,"blasphemy",2.41961232550519e-06
"blistering",23,"blistering",2.41961232550519e-06
"blocker",23,"blocker",2.41961232550519e-06
"bmi",23,"bmi",2.41961232550519e-06
"boca",23,"boca",2.41961232550519e-06
"bock",23,"bock",2.41961232550519e-06
"boos",23,"boos",2.41961232550519e-06
"boosts",23,"boosts",2.41961232550519e-06
"bop",23,"bop",2.41961232550519e-06
"bouts",23,"bouts",2.41961232550519e-06
"brah",23,"brah",2.41961232550519e-06
"braids",23,"braids",2.41961232550519e-06
"brainstorm",23,"brainstorm",2.41961232550519e-06
"brandt",23,"brandt",2.41961232550519e-06
"brawl",23,"brawl",2.41961232550519e-06
"bret",23,"bret",2.41961232550519e-06
"brine",23,"brine",2.41961232550519e-06
"brittle",23,"brittle",2.41961232550519e-06
"britton",23,"britton",2.41961232550519e-06
"bruising",23,"bruising",2.41961232550519e-06
"bubbling",23,"bubbling",2.41961232550519e-06
"businessmen",23,"businessmen",2.41961232550519e-06
"butch",23,"butch",2.41961232550519e-06
"cae",23,"cae",2.41961232550519e-06
"cano",23,"cano",2.41961232550519e-06
"cardiff",23,"cardiff",2.41961232550519e-06
"caridges",23,"caridges",2.41961232550519e-06
"carole",23,"carole",2.41961232550519e-06
"castillo",23,"castillo",2.41961232550519e-06
"catered",23,"catered",2.41961232550519e-06
"chaplin",23,"chaplin",2.41961232550519e-06
"charmed",23,"charmed",2.41961232550519e-06
"chateau",23,"chateau",2.41961232550519e-06
"checklist",23,"checklist",2.41961232550519e-06
"cheeky",23,"cheeky",2.41961232550519e-06
"chronological",23,"chronological",2.41961232550519e-06
"cincy",23,"cincy",2.41961232550519e-06
"cinematography",23,"cinematography",2.41961232550519e-06
"clashes",23,"clashes",2.41961232550519e-06
"cleans",23,"cleans",2.41961232550519e-06
"cliffs",23,"cliffs",2.41961232550519e-06
"clinch",23,"clinch",2.41961232550519e-06
"clipper",23,"clipper",2.41961232550519e-06
"clout",23,"clout",2.41961232550519e-06
"collisions",23,"collisions",2.41961232550519e-06
"comfos",23,"comfos",2.41961232550519e-06
"commence",23,"commence",2.41961232550519e-06
"comparative",23,"comparative",2.41961232550519e-06
"comprehension",23,"comprehension",2.41961232550519e-06
"concoction",23,"concoction",2.41961232550519e-06
"conducive",23,"conducive",2.41961232550519e-06
"conducts",23,"conducts",2.41961232550519e-06
"confetti",23,"confetti",2.41961232550519e-06
"consignment",23,"consignment",2.41961232550519e-06
"constellation",23,"constellation",2.41961232550519e-06
"contreras",23,"contreras",2.41961232550519e-06
"copying",23,"copying",2.41961232550519e-06
"cornstarch",23,"cornstarch",2.41961232550519e-06
"covington",23,"covington",2.41961232550519e-06
"cowell",23,"cowell",2.41961232550519e-06
"cpr",23,"cpr",2.41961232550519e-06
"cranberries",23,"cranberries",2.41961232550519e-06
"creams",23,"creams",2.41961232550519e-06
"crepe",23,"crepe",2.41961232550519e-06
"crushes",23,"crushes",2.41961232550519e-06
"cubicle",23,"cubicle",2.41961232550519e-06
"customize",23,"customize",2.41961232550519e-06
"dandy",23,"dandy",2.41961232550519e-06
"darcy",23,"darcy",2.41961232550519e-06
"darvish",23,"darvish",2.41961232550519e-06
"dats",23,"dats",2.41961232550519e-06
"davenpo",23,"davenpo",2.41961232550519e-06
"dcor",23,"dcor",2.41961232550519e-06
"deanna",23,"deanna",2.41961232550519e-06
"defiance",23,"defiance",2.41961232550519e-06
"definately",23,"definately",2.41961232550519e-06
"depaures",23,"depaures",2.41961232550519e-06
"deposited",23,"deposited",2.41961232550519e-06
"derailed",23,"derailed",2.41961232550519e-06
"dewine",23,"dewine",2.41961232550519e-06
"dfl",23,"dfl",2.41961232550519e-06
"discriminatory",23,"discriminatory",2.41961232550519e-06
"dispatched",23,"dispatched",2.41961232550519e-06
"dispensaries",23,"dispensaries",2.41961232550519e-06
"dive",23,"dive",2.41961232550519e-06
"domino",23,"domino",2.41961232550519e-06
"draconian",23,"draconian",2.41961232550519e-06
"drenched",23,"drenched",2.41961232550519e-06
"drywall",23,"drywall",2.41961232550519e-06
"dumpster",23,"dumpster",2.41961232550519e-06
"dunes",23,"dunes",2.41961232550519e-06
"dunkin",23,"dunkin",2.41961232550519e-06
"eastside",23,"eastside",2.41961232550519e-06
"economical",23,"economical",2.41961232550519e-06
"embellish",23,"embellish",2.41961232550519e-06
"endorses",23,"endorses",2.41961232550519e-06
"englewood",23,"englewood",2.41961232550519e-06
"entails",23,"entails",2.41961232550519e-06
"enthusiastically",23,"enthusiastically",2.41961232550519e-06
"equestrian",23,"equestrian",2.41961232550519e-06
"equip",23,"equip",2.41961232550519e-06
"everythings",23,"everythings",2.41961232550519e-06
"evoke",23,"evoke",2.41961232550519e-06
"exchanging",23,"exchanging",2.41961232550519e-06
"exclusion",23,"exclusion",2.41961232550519e-06
"eyelashes",23,"eyelashes",2.41961232550519e-06
"fairmont",23,"fairmont",2.41961232550519e-06
"faithfully",23,"faithfully",2.41961232550519e-06
"fas",23,"fas",2.41961232550519e-06
"feral",23,"feral",2.41961232550519e-06
"fervor",23,"fervor",2.41961232550519e-06
"fibers",23,"fibers",2.41961232550519e-06
"flagged",23,"flagged",2.41961232550519e-06
"flagstaff",23,"flagstaff",2.41961232550519e-06
"flares",23,"flares",2.41961232550519e-06
"flips",23,"flips",2.41961232550519e-06
"fluff",23,"fluff",2.41961232550519e-06
"fonight",23,"fonight",2.41961232550519e-06
"forgets",23,"forgets",2.41961232550519e-06
"forster",23,"forster",2.41961232550519e-06
"forwarded",23,"forwarded",2.41961232550519e-06
"fracture",23,"fracture",2.41961232550519e-06
"friedrich",23,"friedrich",2.41961232550519e-06
"fro",23,"fro",2.41961232550519e-06
"gases",23,"gases",2.41961232550519e-06
"gatorade",23,"gatorade",2.41961232550519e-06
"geithner",23,"geithner",2.41961232550519e-06
"geoffrey",23,"geoffrey",2.41961232550519e-06
"gil",23,"gil",2.41961232550519e-06
"girlie",23,"girlie",2.41961232550519e-06
"glare",23,"glare",2.41961232550519e-06
"goings",23,"goings",2.41961232550519e-06
"gona",23,"gona",2.41961232550519e-06
"goodwin",23,"goodwin",2.41961232550519e-06
"grammys",23,"grammys",2.41961232550519e-06
"grieve",23,"grieve",2.41961232550519e-06
"gunshots",23,"gunshots",2.41961232550519e-06
"gutter",23,"gutter",2.41961232550519e-06
"haitian",23,"haitian",2.41961232550519e-06
"hangin",23,"hangin",2.41961232550519e-06
"harassing",23,"harassing",2.41961232550519e-06
"harshly",23,"harshly",2.41961232550519e-06
"heady",23,"heady",2.41961232550519e-06
"hearst",23,"hearst",2.41961232550519e-06
"hebrews",23,"hebrews",2.41961232550519e-06
"hells",23,"hells",2.41961232550519e-06
"hepburn",23,"hepburn",2.41961232550519e-06
"hiked",23,"hiked",2.41961232550519e-06
"hitch",23,"hitch",2.41961232550519e-06
"ho",23,"ho",2.41961232550519e-06
"hooded",23,"hooded",2.41961232550519e-06
"hottie",23,"hottie",2.41961232550519e-06
"hound",23,"hound",2.41961232550519e-06
"humbling",23,"humbling",2.41961232550519e-06
"icloud",23,"icloud",2.41961232550519e-06
"identifies",23,"identifies",2.41961232550519e-06
"ifhe",23,"ifhe",2.41961232550519e-06
"illuminating",23,"illuminating",2.41961232550519e-06
"implicated",23,"implicated",2.41961232550519e-06
"incarceration",23,"incarceration",2.41961232550519e-06
"incurred",23,"incurred",2.41961232550519e-06
"indifferent",23,"indifferent",2.41961232550519e-06
"indirectly",23,"indirectly",2.41961232550519e-06
"indonesian",23,"indonesian",2.41961232550519e-06
"inexplicably",23,"inexplicably",2.41961232550519e-06
"ingenious",23,"ingenious",2.41961232550519e-06
"institutes",23,"institutes",2.41961232550519e-06
"jasper",23,"jasper",2.41961232550519e-06
"jax",23,"jax",2.41961232550519e-06
"je",23,"je",2.41961232550519e-06
"jedi",23,"jedi",2.41961232550519e-06
"jerky",23,"jerky",2.41961232550519e-06
"jointly",23,"jointly",2.41961232550519e-06
"jong",23,"jong",2.41961232550519e-06
"judgments",23,"judgments",2.41961232550519e-06
"juss",23,"juss",2.41961232550519e-06
"jw",23,"jw",2.41961232550519e-06
"kellogg",23,"kellogg",2.41961232550519e-06
"kidneys",23,"kidneys",2.41961232550519e-06
"kilometers",23,"kilometers",2.41961232550519e-06
"kin",23,"kin",2.41961232550519e-06
"knob",23,"knob",2.41961232550519e-06
"kroger",23,"kroger",2.41961232550519e-06
"lakefront",23,"lakefront",2.41961232550519e-06
"lamented",23,"lamented",2.41961232550519e-06
"larceny",23,"larceny",2.41961232550519e-06
"lea",23,"lea",2.41961232550519e-06
"leach",23,"leach",2.41961232550519e-06
"leggings",23,"leggings",2.41961232550519e-06
"legislatures",23,"legislatures",2.41961232550519e-06
"lena",23,"lena",2.41961232550519e-06
"leroy",23,"leroy",2.41961232550519e-06
"lexi",23,"lexi",2.41961232550519e-06
"lineage",23,"lineage",2.41961232550519e-06
"linens",23,"linens",2.41961232550519e-06
"lineups",23,"lineups",2.41961232550519e-06
"luscious",23,"luscious",2.41961232550519e-06
"lyles",23,"lyles",2.41961232550519e-06
"lyndhurst",23,"lyndhurst",2.41961232550519e-06
"macs",23,"macs",2.41961232550519e-06
"makings",23,"makings",2.41961232550519e-06
"malpractice",23,"malpractice",2.41961232550519e-06
"mariah",23,"mariah",2.41961232550519e-06
"marino",23,"marino",2.41961232550519e-06
"mathematical",23,"mathematical",2.41961232550519e-06
"meadow",23,"meadow",2.41961232550519e-06
"mellon",23,"mellon",2.41961232550519e-06
"merciful",23,"merciful",2.41961232550519e-06
"middleton",23,"middleton",2.41961232550519e-06
"mila",23,"mila",2.41961232550519e-06
"mimic",23,"mimic",2.41961232550519e-06
"monstrous",23,"monstrous",2.41961232550519e-06
"motorist",23,"motorist",2.41961232550519e-06
"muddled",23,"muddled",2.41961232550519e-06
"naomi",23,"naomi",2.41961232550519e-06
"napkin",23,"napkin",2.41961232550519e-06
"narrated",23,"narrated",2.41961232550519e-06
"narration",23,"narration",2.41961232550519e-06
"nationalism",23,"nationalism",2.41961232550519e-06
"negatives",23,"negatives",2.41961232550519e-06
"neglecting",23,"neglecting",2.41961232550519e-06
"newsom",23,"newsom",2.41961232550519e-06
"notbuy",23,"notbuy",2.41961232550519e-06
"notfor",23,"notfor",2.41961232550519e-06
"nothear",23,"nothear",2.41961232550519e-06
"notoriously",23,"notoriously",2.41961232550519e-06
"notso",23,"notso",2.41961232550519e-06
"nottrust",23,"nottrust",2.41961232550519e-06
